,제목,가수,곡명,이미지색감,색감비율
5792,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Celeste,"Twinkle, Twinkle, Little Star","[143, 151, 162]",3.2836371527777777
5793,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Daddy,"[20, 19, 33]",85.41742621527779
5794,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Daddy,"[57, 59, 78]",11.29806857638889
5795,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Daddy,"[143, 151, 162]",3.284505208333333
5796,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Anson Seabra,Welcome to Wonderland,"[20, 19, 33]",85.41742621527779
5797,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Anson Seabra,Welcome to Wonderland,"[57, 59, 78]",11.29806857638889
5798,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Anson Seabra,Welcome to Wonderland,"[143, 151, 162]",3.284505208333333
5799,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,92914,Starlight,"[20, 19, 33]",85.41753472222223
5800,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,92914,Starlight,"[57, 59, 78]",11.2998046875
5801,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,92914,Starlight,"[143, 151, 162]",3.2826605902777777
5802,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,A Sky Full Of Stars ,"[20, 19, 33]",85.41742621527779
5803,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,A Sky Full Of Stars ,"[57, 59, 78]",11.29806857638889
5804,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,A Sky Full Of Stars ,"[143, 151, 162]",3.284505208333333
5805,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Yellow ,"[20, 19, 33]",85.41742621527779
5806,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Yellow ,"[57, 59, 78]",11.29806857638889
5807,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Yellow ,"[143, 151, 162]",3.284505208333333
5808,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Novo Amor,Anchor,"[20, 19, 33]",85.41753472222223
5809,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Novo Amor,Anchor,"[57, 59, 78]",11.298828125
5810,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Novo Amor,Anchor,"[143, 151, 162]",3.2836371527777777
5811,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Gravity,"[20, 19, 33]",85.41753472222223
5812,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Gravity,"[57, 59, 78]",11.2998046875
5813,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Gravity,"[143, 151, 162]",3.2826605902777777
5814,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,The Scientist,"[20, 19, 33]",85.41753472222223
5815,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,The Scientist,"[57, 59, 78]",11.2998046875
5816,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,The Scientist,"[143, 151, 162]",3.2826605902777777
5817,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,O,"[20, 19, 33]",85.41742621527779
5818,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,O,"[57, 59, 78]",11.298936631944445
5819,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,O,"[143, 151, 162]",3.2836371527777777
5820,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,FINNEAS,Angel,"[20, 19, 33]",85.41753472222223
5821,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,FINNEAS,Angel,"[57, 59, 78]",11.29806857638889
5822,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,FINNEAS,Angel,"[143, 151, 162]",3.2843967013888893
5823,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Fix You,"[20, 19, 33]",85.41753472222223
5824,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Fix You,"[57, 59, 78]",11.298828125
5825,우리 나중에 몽골 여행가면 별 보면서 같이 듣자,Coldplay,Fix You,"[143, 151, 162]",3.2836371527777777
5826,"한강, 우리가 사랑한 시간",죠지,좋아해..,"[176, 161, 158]",45.86458333333333
5827,"한강, 우리가 사랑한 시간",죠지,좋아해..,"[116, 111, 108]",37.20247395833333
5828,"한강, 우리가 사랑한 시간",죠지,좋아해..,"[30, 45, 56]",16.932942708333336
5829,"한강, 우리가 사랑한 시간",Brown Eyed Soul,"그대의 밤, 나의 아침","[177, 162, 158]",45.725802951388886
5830,"한강, 우리가 사랑한 시간",Brown Eyed Soul,"그대의 밤, 나의 아침","[116, 111, 108]",37.3095703125
5831,"한강, 우리가 사랑한 시간",Brown Eyed Soul,"그대의 밤, 나의 아침","[30, 45, 56]",16.96462673611111
5832,"한강, 우리가 사랑한 시간","정준일 , SOLE",첫사랑,"[176, 162, 158]",45.78797743055556
5833,"한강, 우리가 사랑한 시간","정준일 , SOLE",첫사랑,"[116, 111, 108]",37.25726996527778
5834,"한강, 우리가 사랑한 시간","정준일 , SOLE",첫사랑,"[30, 45, 56]",16.954752604166668
5835,"한강, 우리가 사랑한 시간",Crush,Alone,"[176, 162, 158]",45.757052951388886
5836,"한강, 우리가 사랑한 시간",Crush,Alone,"[116, 111, 108]",37.298177083333336
5837,"한강, 우리가 사랑한 시간",Crush,Alone,"[30, 45, 56]",16.94476996527778
5838,"한강, 우리가 사랑한 시간",죠지,바라봐줘요,"[176, 162, 158]",45.73513454861112
5839,"한강, 우리가 사랑한 시간",죠지,바라봐줘요,"[116, 111, 108]",37.31879340277778
5840,"한강, 우리가 사랑한 시간",죠지,바라봐줘요,"[30, 45, 56]",16.94607204861111
5841,"한강, 우리가 사랑한 시간",정준일,너에게,"[177, 162, 158]",45.69943576388889
5842,"한강, 우리가 사랑한 시간",정준일,너에게,"[116, 111, 108]",37.31195746527778
5843,"한강, 우리가 사랑한 시간",정준일,너에게,"[30, 45, 56]",16.988606770833332
5844,"한강, 우리가 사랑한 시간",규현,좋은 사람,"[177, 162, 158]",45.70193142361111
5845,"한강, 우리가 사랑한 시간",규현,좋은 사람,"[116, 111, 108]",37.34375
5846,"한강, 우리가 사랑한 시간",규현,좋은 사람,"[30, 45, 56]",16.95431857638889
5847,"한강, 우리가 사랑한 시간",아이유,봄 안녕 봄,"[177, 162, 158]",45.71592881944444
5848,"한강, 우리가 사랑한 시간",아이유,봄 안녕 봄,"[116, 111, 108]",37.33029513888889
5849,"한강, 우리가 사랑한 시간",아이유,봄 안녕 봄,"[30, 45, 56]",16.953776041666664
5850,"한강, 우리가 사랑한 시간",나얼,서로를 위한 것,"[177, 162, 158]",45.69542100694444
5851,"한강, 우리가 사랑한 시간",나얼,서로를 위한 것,"[116, 111, 108]",37.30642361111112
5852,"한강, 우리가 사랑한 시간",나얼,서로를 위한 것,"[30, 45, 56]",16.998155381944443
5853,"한강, 우리가 사랑한 시간",나얼,같은 시간 속의 너,"[176, 162, 158]",45.757052951388886
5854,"한강, 우리가 사랑한 시간",나얼,같은 시간 속의 너,"[116, 111, 108]",37.298177083333336
5855,"한강, 우리가 사랑한 시간",나얼,같은 시간 속의 너,"[30, 45, 56]",16.94476996527778
5856,"한강, 우리가 사랑한 시간",나얼,기억의 빈자리,"[177, 162, 158]",45.7060546875
5857,"한강, 우리가 사랑한 시간",나얼,기억의 빈자리,"[116, 111, 108]",37.30512152777778
5858,"한강, 우리가 사랑한 시간",나얼,기억의 빈자리,"[30, 45, 56]",16.988823784722225
5859,"한강, 우리가 사랑한 시간",토이,여전히 아름다운지,"[176, 162, 158]",45.78884548611112
5860,"한강, 우리가 사랑한 시간",토이,여전히 아름다운지,"[116, 111, 108]",37.26161024305556
5861,"한강, 우리가 사랑한 시간",토이,여전히 아름다운지,"[30, 45, 56]",16.949544270833332
5862,"하루의 끝, 가면을 벗고 나를 마주하며",Her,Union,"[32, 46, 48]",61.00640190972222
5863,"하루의 끝, 가면을 벗고 나를 마주하며",Her,Union,"[42, 83, 126]",25.664713541666668
5864,"하루의 끝, 가면을 벗고 나를 마주하며",Her,Union,"[88, 137, 185]",13.32888454861111
5865,"하루의 끝, 가면을 벗고 나를 마주하며",Sabrina Claudio,Stand Still,"[32, 46, 48]",60.994357638888886
5866,"하루의 끝, 가면을 벗고 나를 마주하며",Sabrina Claudio,Stand Still,"[42, 83, 126]",25.66796875
5867,"하루의 끝, 가면을 벗고 나를 마주하며",Sabrina Claudio,Stand Still,"[88, 137, 185]",13.33767361111111
5868,"하루의 끝, 가면을 벗고 나를 마주하며","barnes blvd., Tanerélle",Love from NGC 7318,"[32, 46, 48]",61.13541666666666
5869,"하루의 끝, 가면을 벗고 나를 마주하며","barnes blvd., Tanerélle",Love from NGC 7318,"[42, 84, 127]",25.702799479166664
5870,"하루의 끝, 가면을 벗고 나를 마주하며","barnes blvd., Tanerélle",Love from NGC 7318,"[89, 138, 186]",13.161783854166668
5871,"하루의 끝, 가면을 벗고 나를 마주하며",Chelan & NNAVY,PATTERNS,"[32, 46, 48]",60.994357638888886
5872,"하루의 끝, 가면을 벗고 나를 마주하며",Chelan & NNAVY,PATTERNS,"[42, 83, 126]",25.66796875
5873,"하루의 끝, 가면을 벗고 나를 마주하며",Chelan & NNAVY,PATTERNS,"[88, 137, 185]",13.33767361111111
5874,"하루의 끝, 가면을 벗고 나를 마주하며",Giveon,Stuck On You,"[41, 65, 79]",46.13454861111111
5875,"하루의 끝, 가면을 벗고 나를 마주하며",Giveon,Stuck On You,"[21, 30, 29]",29.38552517361111
5876,"하루의 끝, 가면을 벗고 나를 마주하며",Giveon,Stuck On You,"[69, 118, 169]",24.47992621527778
5877,"하루의 끝, 가면을 벗고 나를 마주하며",Christian Kuria,Bitter Pill ,"[41, 65, 79]",46.13302951388889
5878,"하루의 끝, 가면을 벗고 나를 마주하며",Christian Kuria,Bitter Pill ,"[21, 30, 29]",29.405381944444443
5879,"하루의 끝, 가면을 벗고 나를 마주하며",Christian Kuria,Bitter Pill ,"[69, 118, 169]",24.461588541666668
5880,"하루의 끝, 가면을 벗고 나를 마주하며",Alina Baraz,To Me,"[41, 65, 79]",46.06206597222222
5881,"하루의 끝, 가면을 벗고 나를 마주하며",Alina Baraz,To Me,"[21, 30, 29]",29.65169270833333
5882,"하루의 끝, 가면을 벗고 나를 마주하며",Alina Baraz,To Me,"[69, 118, 169]",24.286241319444443
5883,"하루의 끝, 가면을 벗고 나를 마주하며",Daniela Andrade,Wet Dreams,"[41, 65, 79]",46.11610243055556
5884,"하루의 끝, 가면을 벗고 나를 마주하며",Daniela Andrade,Wet Dreams,"[21, 30, 29]",29.54481336805556
5885,"하루의 끝, 가면을 벗고 나를 마주하며",Daniela Andrade,Wet Dreams,"[69, 118, 169]",24.33908420138889
5886,"하루의 끝, 가면을 벗고 나를 마주하며",Frazier Blue,Baby blue,"[32, 46, 48]",61.00640190972222
5887,"하루의 끝, 가면을 벗고 나를 마주하며",Frazier Blue,Baby blue,"[42, 83, 126]",25.664713541666668
5888,"하루의 끝, 가면을 벗고 나를 마주하며",Frazier Blue,Baby blue,"[88, 137, 185]",13.32888454861111
5889,"하루의 끝, 가면을 벗고 나를 마주하며",Sarah Breeding,Ease Your Mind,"[32, 46, 48]",61.13541666666666
5890,"하루의 끝, 가면을 벗고 나를 마주하며",Sarah Breeding,Ease Your Mind,"[42, 84, 127]",25.702799479166664
5891,"하루의 끝, 가면을 벗고 나를 마주하며",Sarah Breeding,Ease Your Mind,"[89, 138, 186]",13.161783854166668
5892,"하루의 끝, 가면을 벗고 나를 마주하며",Jhené Aiko,Eternal Sunshine,"[41, 65, 79]",46.19314236111112
5893,"하루의 끝, 가면을 벗고 나를 마주하며",Jhené Aiko,Eternal Sunshine,"[21, 30, 29]",29.319010416666668
5894,"하루의 끝, 가면을 벗고 나를 마주하며",Jhené Aiko,Eternal Sunshine,"[69, 118, 169]",24.48784722222222
5895,"하루의 끝, 가면을 벗고 나를 마주하며",Janine,Broke me down,"[32, 46, 48]",61.00640190972222
5896,"하루의 끝, 가면을 벗고 나를 마주하며",Janine,Broke me down,"[42, 83, 126]",25.664713541666668
5897,"하루의 끝, 가면을 벗고 나를 마주하며",Janine,Broke me down,"[88, 137, 185]",13.32888454861111
5898,"하루의 끝, 가면을 벗고 나를 마주하며",HONNE,Woman,"[41, 65, 79]",46.19954427083333
5899,"하루의 끝, 가면을 벗고 나를 마주하며",HONNE,Woman,"[21, 30, 29]",29.3193359375
5900,"하루의 끝, 가면을 벗고 나를 마주하며",HONNE,Woman,"[69, 118, 169]",24.481119791666668
5901,"하루의 끝, 가면을 벗고 나를 마주하며",Cigarettes After Sex,You're the only good thing in my life,"[41, 65, 79]",46.06206597222222
5902,"하루의 끝, 가면을 벗고 나를 마주하며",Cigarettes After Sex,You're the only good thing in my life,"[21, 30, 29]",29.65169270833333
5903,"하루의 끝, 가면을 벗고 나를 마주하며",Cigarettes After Sex,You're the only good thing in my life,"[69, 118, 169]",24.286241319444443
5904,"하루의 끝, 가면을 벗고 나를 마주하며",Rhye,the fall,"[41, 65, 79]",46.13302951388889
5905,"하루의 끝, 가면을 벗고 나를 마주하며",Rhye,the fall,"[21, 30, 29]",29.405381944444443
5906,"하루의 끝, 가면을 벗고 나를 마주하며",Rhye,the fall,"[69, 118, 169]",24.461588541666668
5907,어? 봄이다,Eloise,"You, Dear","[138, 119, 50]",67.20247395833333
5908,어? 봄이다,Eloise,"You, Dear","[108, 103, 124]",21.157118055555557
5909,어? 봄이다,Eloise,"You, Dear","[56, 51, 81]",11.64040798611111
5910,어? 봄이다,Olivia Dean,Reason To Stay,"[138, 119, 50]",67.20247395833333
5911,어? 봄이다,Olivia Dean,Reason To Stay,"[108, 103, 124]",21.157118055555557
5912,어? 봄이다,Olivia Dean,Reason To Stay,"[56, 51, 81]",11.64040798611111
5913,어? 봄이다,Kacey Musgraves,Butterflies,"[138, 119, 50]",67.20486111111111
5914,어? 봄이다,Kacey Musgraves,Butterflies,"[108, 103, 124]",21.157118055555557
5915,어? 봄이다,Kacey Musgraves,Butterflies,"[56, 51, 81]",11.638020833333334
5916,어? 봄이다,Micah Edwards,All for you,"[138, 119, 50]",67.20247395833333
5917,어? 봄이다,Micah Edwards,All for you,"[108, 103, 124]",21.157118055555557
5918,어? 봄이다,Micah Edwards,All for you,"[56, 51, 81]",11.64040798611111
5919,어? 봄이다,Berhana,Janet,"[138, 119, 50]",67.20247395833333
5920,어? 봄이다,Berhana,Janet,"[108, 103, 124]",21.157118055555557
5921,어? 봄이다,Berhana,Janet,"[56, 51, 81]",11.64040798611111
5922,어? 봄이다,Bruno Major,Like someone in love,"[138, 119, 50]",67.20247395833333
5923,어? 봄이다,Bruno Major,Like someone in love,"[108, 103, 124]",21.157118055555557
5924,어? 봄이다,Bruno Major,Like someone in love,"[56, 51, 81]",11.64040798611111
5925,어? 봄이다,Eloise,TTCL,"[138, 119, 50]",67.20030381944444
5926,어? 봄이다,Eloise,TTCL,"[108, 103, 124]",21.143663194444446
5927,어? 봄이다,Eloise,TTCL,"[56, 51, 81]",11.656032986111112
5928,어? 봄이다,Laufey,Best friend,"[138, 119, 50]",67.20247395833333
5929,어? 봄이다,Laufey,Best friend,"[108, 103, 124]",21.157118055555557
5930,어? 봄이다,Laufey,Best friend,"[56, 51, 81]",11.64040798611111
5931,어? 봄이다,Johnny Stimson,Butterflies,"[138, 119, 50]",67.20247395833333
5932,어? 봄이다,Johnny Stimson,Butterflies,"[108, 103, 124]",21.157118055555557
5933,어? 봄이다,Johnny Stimson,Butterflies,"[56, 51, 81]",11.64040798611111
5934,어? 봄이다,Micah Edwards,I Wonder,"[138, 119, 50]",67.21885850694444
5935,어? 봄이다,Micah Edwards,I Wonder,"[108, 103, 124]",21.28168402777778
5936,어? 봄이다,Micah Edwards,I Wonder,"[56, 51, 80]",11.49945746527778
5937,어? 봄이다,Taiyo Ky,Fall 4 U,"[138, 119, 50]",67.20247395833333
5938,어? 봄이다,Taiyo Ky,Fall 4 U,"[108, 103, 124]",21.157118055555557
5939,어? 봄이다,Taiyo Ky,Fall 4 U,"[56, 51, 81]",11.64040798611111
5940,어? 봄이다,LOONY,Some Kinda Love,"[138, 119, 50]",67.20247395833333
5941,어? 봄이다,LOONY,Some Kinda Love,"[108, 103, 124]",21.157118055555557
5942,어? 봄이다,LOONY,Some Kinda Love,"[56, 51, 81]",11.64040798611111
5943,어? 봄이다,Raveena,If Only,"[138, 119, 50]",67.20247395833333
5944,어? 봄이다,Raveena,If Only,"[108, 103, 124]",21.157118055555557
5945,어? 봄이다,Raveena,If Only,"[56, 51, 81]",11.64040798611111
5946,어? 봄이다,Laufey,Street by Street,"[138, 119, 50]",67.20247395833333
5947,어? 봄이다,Laufey,Street by Street,"[108, 103, 124]",21.157118055555557
5948,어? 봄이다,Laufey,Street by Street,"[56, 51, 81]",11.64040798611111
5949,어? 봄이다,Men I Trust,I Hope to Be Around,"[138, 119, 50]",67.20247395833333
5950,어? 봄이다,Men I Trust,I Hope to Be Around,"[108, 103, 124]",21.157118055555557
5951,어? 봄이다,Men I Trust,I Hope to Be Around,"[56, 51, 81]",11.64040798611111
5952,어? 봄이다,The Marías,Ruthless,"[138, 119, 50]",67.21885850694444
5953,어? 봄이다,The Marías,Ruthless,"[108, 103, 124]",21.28168402777778
5954,어? 봄이다,The Marías,Ruthless,"[56, 51, 80]",11.49945746527778
5955,어? 봄이다,maye,Yours,"[138, 119, 50]",67.20247395833333
5956,어? 봄이다,maye,Yours,"[108, 103, 124]",21.157118055555557
5957,어? 봄이다,maye,Yours,"[56, 51, 81]",11.64040798611111
5958,막차를 기다리며,Sam Smith,Midnight Train,"[21, 23, 18]",85.44921875
5959,막차를 기다리며,Sam Smith,Midnight Train,"[50, 69, 76]",12.715928819444445
5960,막차를 기다리며,Sam Smith,Midnight Train,"[129, 149, 154]",1.8348524305555556
5961,막차를 기다리며,MorMor,Some place else,"[21, 23, 18]",85.44921875
5962,막차를 기다리며,MorMor,Some place else,"[50, 69, 76]",12.715928819444445
5963,막차를 기다리며,MorMor,Some place else,"[129, 149, 154]",1.8348524305555556
5964,막차를 기다리며,Tame Impala,Yes I’m Changing,"[21, 23, 18]",85.44921875
5965,막차를 기다리며,Tame Impala,Yes I’m Changing,"[50, 69, 76]",12.715928819444445
5966,막차를 기다리며,Tame Impala,Yes I’m Changing,"[129, 149, 154]",1.8348524305555556
5967,막차를 기다리며,McClenney,Art of the loner,"[21, 23, 18]",85.44921875
5968,막차를 기다리며,McClenney,Art of the loner,"[50, 69, 76]",12.715928819444445
5969,막차를 기다리며,McClenney,Art of the loner,"[129, 149, 154]",1.8348524305555556
