,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
4525,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Sophia James,Somebody New,person,"[73, 88, 92]",28.53081597222222
4526,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Sophia James,Somebody New,person,"[33, 41, 42]",25.26030815972222
4527,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,Best Friend,person,"[112, 139, 145]",46.20887586805556
4528,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,Best Friend,person,"[73, 88, 92]",28.53081597222222
4529,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,Best Friend,person,"[33, 41, 42]",25.26030815972222
4530,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,"You, Dear",person,"[112, 139, 145]",46.20865885416666
4531,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,"You, Dear",person,"[73, 88, 92]",28.52723524305556
4532,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,"You, Dear",person,"[33, 41, 42]",25.26410590277778
4533,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,Trick of the Moon,person,"[112, 139, 145]",46.20887586805556
4534,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,Trick of the Moon,person,"[73, 88, 92]",28.53081597222222
4535,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Eloise,Trick of the Moon,person,"[33, 41, 42]",25.26030815972222
4536,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Ardhito Pramono,Plaza Avenue,person,"[112, 139, 145]",46.20887586805556
4537,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Ardhito Pramono,Plaza Avenue,person,"[73, 88, 92]",28.53081597222222
4538,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Ardhito Pramono,Plaza Avenue,person,"[33, 41, 42]",25.26030815972222
4539,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,I Wish You Love,person,"[112, 139, 145]",46.20876736111112
4540,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,I Wish You Love,person,"[73, 88, 92]",28.52821180555556
4541,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Laufey,I Wish You Love,person,"[33, 41, 42]",25.26302083333333
4542,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Bruno Major,The Most Beautiful Thing,person,"[112, 139, 145]",46.20876736111112
4543,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Bruno Major,The Most Beautiful Thing,person,"[73, 88, 92]",28.52788628472222
4544,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Bruno Major,The Most Beautiful Thing,person,"[33, 41, 42]",25.263346354166664
4545,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Rachael & Vilray, Jon Batiste",Go on Shining,person,"[112, 139, 145]",46.20887586805556
4546,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Rachael & Vilray, Jon Batiste",Go on Shining,person,"[73, 88, 92]",28.53081597222222
4547,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Rachael & Vilray, Jon Batiste",Go on Shining,person,"[33, 41, 42]",25.26030815972222
4548,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Marle Thomson",Like a Song,person,"[112, 139, 145]",46.20887586805556
4549,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Marle Thomson",Like a Song,person,"[73, 88, 92]",28.53081597222222
4550,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Marle Thomson",Like a Song,person,"[33, 41, 42]",25.26030815972222
4551,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Jeff Bernat,Ms. Seductive (Unplugged Version),person,"[112, 139, 145]",46.20876736111112
4552,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Jeff Bernat,Ms. Seductive (Unplugged Version),person,"[73, 88, 92]",28.52821180555556
4553,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Jeff Bernat,Ms. Seductive (Unplugged Version),person,"[33, 41, 42]",25.26302083333333
4554,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","stories, Bruno Major",My Funny Valentine,person,"[112, 139, 145]",46.21223958333333
4555,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","stories, Bruno Major",My Funny Valentine,person,"[73, 88, 92]",28.523980034722225
4556,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","stories, Bruno Major",My Funny Valentine,person,"[33, 41, 42]",25.263780381944446
4557,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Sophia James,Life Is Gonna Change,person,"[112, 139, 145]",46.208333333333336
4558,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Sophia James,Life Is Gonna Change,person,"[73, 88, 92]",28.525390625000004
4559,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Sophia James,Life Is Gonna Change,person,"[33, 41, 42]",25.266276041666668
4560,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Sarah Kang",Time Traveling,person,"[112, 139, 145]",46.20876736111112
4561,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Sarah Kang",Time Traveling,person,"[73, 88, 92]",28.52821180555556
4562,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram","Anthony Lazaro, Sarah Kang",Time Traveling,person,"[33, 41, 42]",25.26302083333333
4563,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Micah Manaitai,She Calls Me the Moon,person,"[112, 139, 145]",46.20887586805556
4564,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Micah Manaitai,She Calls Me the Moon,person,"[73, 88, 92]",28.53081597222222
4565,"엄마, 저 사람 커피를 귀로 마셔","#카페음악 #팝송추천 #플레이리스트 얘야, 눈 마주치지 말렴사진출처 @coolaragram",Micah Manaitai,She Calls Me the Moon,person,"[33, 41, 42]",25.26030815972222
4566,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"[74, 131, 169]",48.627278645833336
4567,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"[15, 40, 49]",27.77224392361111
4568,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Hanonn, KIM MIN SEUNG",Her At The Time,person,"[139, 183, 218]",23.60047743055556
4569,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Valentine's Day,person,"[74, 131, 169]",48.6328125
4570,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Valentine's Day,person,"[15, 40, 49]",27.77235243055556
4571,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Valentine's Day,person,"[139, 183, 218]",23.594835069444446
4572,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Milena,Letter,person,"[74, 131, 169]",48.6328125
4573,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Milena,Letter,person,"[15, 40, 49]",27.77235243055556
4574,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Milena,Letter,person,"[139, 183, 218]",23.594835069444446
4575,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Love Is (Intro),person,"[74, 131, 169]",48.627278645833336
4576,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Love Is (Intro),person,"[15, 40, 49]",27.77224392361111
4577,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Love Is (Intro),person,"[139, 183, 218]",23.60047743055556
4578,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,TALA,nevermind (stripped),person,"[74, 131, 169]",48.627278645833336
4579,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,TALA,nevermind (stripped),person,"[15, 40, 49]",27.77224392361111
4580,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,TALA,nevermind (stripped),person,"[139, 183, 218]",23.60047743055556
4581,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Jeyes,when it's not okay,person,"[74, 131, 169]",48.627278645833336
4582,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Jeyes,when it's not okay,person,"[15, 40, 49]",27.77224392361111
4583,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Jeyes,when it's not okay,person,"[139, 183, 218]",23.60047743055556
4584,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Mac Ayres,games,person,"[74, 131, 169]",48.627278645833336
4585,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Mac Ayres,games,person,"[15, 40, 49]",27.77224392361111
4586,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Mac Ayres,games,person,"[139, 183, 218]",23.60047743055556
4587,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,No Matter What,person,"[74, 131, 169]",48.627278645833336
4588,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,No Matter What,person,"[15, 40, 49]",27.77224392361111
4589,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,No Matter What,person,"[139, 183, 218]",23.60047743055556
4590,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,John OFA Rhee,SLUMBER,person,"[74, 131, 169]",48.627278645833336
4591,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,John OFA Rhee,SLUMBER,person,"[15, 40, 49]",27.77224392361111
4592,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,John OFA Rhee,SLUMBER,person,"[139, 183, 218]",23.60047743055556
4593,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,hongjoin,when you wake,person,"[74, 131, 169]",48.627278645833336
4594,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,hongjoin,when you wake,person,"[15, 40, 49]",27.77224392361111
4595,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,hongjoin,when you wake,person,"[139, 183, 218]",23.60047743055556
4596,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,wish u felt the way i do,person,"[74, 131, 169]",48.627278645833336
4597,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,wish u felt the way i do,person,"[15, 40, 49]",27.77224392361111
4598,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,wish u felt the way i do,person,"[139, 183, 218]",23.60047743055556
4599,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lester Lam,Sailing Boat,person,"[74, 131, 168]",48.22059461805556
4600,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lester Lam,Sailing Boat,person,"[15, 40, 49]",27.683702256944443
4601,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lester Lam,Sailing Boat,person,"[138, 183, 218]",24.095703125
4602,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Your Night Is My Dream,person,"[74, 131, 169]",48.6328125
4603,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Your Night Is My Dream,person,"[15, 40, 49]",27.77235243055556
4604,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Your Night Is My Dream,person,"[139, 183, 218]",23.594835069444446
4605,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Heyjun, kimmy",please never fall in love again,person,"[74, 131, 169]",48.6328125
4606,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Heyjun, kimmy",please never fall in love again,person,"[15, 40, 49]",27.77235243055556
4607,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Heyjun, kimmy",please never fall in love again,person,"[139, 183, 218]",23.594835069444446
4608,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,92914,starlight,person,"[74, 131, 169]",48.626193576388886
4609,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,92914,starlight,person,"[15, 40, 49]",27.77224392361111
4610,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,92914,starlight,person,"[139, 183, 218]",23.6015625
4611,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,HONNE,one way to tokyo,person,"[74, 131, 168]",48.22059461805556
4612,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,HONNE,one way to tokyo,person,"[15, 40, 49]",27.683702256944443
4613,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,HONNE,one way to tokyo,person,"[138, 183, 218]",24.095703125
4614,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Whatever You Want,person,"[74, 131, 169]",48.6328125
4615,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Whatever You Want,person,"[15, 40, 49]",27.77235243055556
4616,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,Whatever You Want,person,"[139, 183, 218]",23.594835069444446
4617,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,That's What Love Is,person,"[74, 131, 169]",48.627278645833336
4618,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,That's What Love Is,person,"[15, 40, 49]",27.77224392361111
4619,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,That's What Love Is,person,"[139, 183, 218]",23.60047743055556
4620,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Kevin Ruenda,Your Only Date,person,"[74, 131, 169]",48.627278645833336
4621,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Kevin Ruenda,Your Only Date,person,"[15, 40, 49]",27.77224392361111
4622,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Kevin Ruenda,Your Only Date,person,"[139, 183, 218]",23.60047743055556
4623,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Thomas Ng,One Last Dance (Lullaby Version),person,"[74, 131, 169]",48.627278645833336
4624,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Thomas Ng,One Last Dance (Lullaby Version),person,"[15, 40, 49]",27.77224392361111
4625,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Thomas Ng,One Last Dance (Lullaby Version),person,"[139, 183, 218]",23.60047743055556
4626,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,another guy,person,"[74, 131, 169]",48.6328125
4627,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,another guy,person,"[15, 40, 49]",27.77235243055556
4628,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Finding Hope,another guy,person,"[139, 183, 218]",23.594835069444446
4629,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"the bootleg boy, Maberry",i still think of you,person,"[74, 131, 169]",48.627278645833336
4630,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"the bootleg boy, Maberry",i still think of you,person,"[15, 40, 49]",27.77224392361111
4631,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"the bootleg boy, Maberry",i still think of you,person,"[139, 183, 218]",23.60047743055556
4632,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Noni,Ocean Waves,person,"[74, 131, 169]",48.627278645833336
4633,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Noni,Ocean Waves,person,"[15, 40, 49]",27.77224392361111
4634,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Noni,Ocean Waves,person,"[139, 183, 218]",23.60047743055556
4635,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Bukyng, RIO",When I See The Moon,person,"[74, 131, 169]",48.627278645833336
4636,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Bukyng, RIO",When I See The Moon,person,"[15, 40, 49]",27.77224392361111
4637,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,"Bukyng, RIO",When I See The Moon,person,"[139, 183, 218]",23.60047743055556
4638,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Gravity,person,"[74, 131, 168]",48.22059461805556
4639,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Gravity,person,"[15, 40, 49]",27.683702256944443
4640,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Gogang,Gravity,person,"[138, 183, 218]",24.095703125
4641,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lav,"From Me, the Moon",person,"[74, 131, 169]",48.627278645833336
4642,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lav,"From Me, the Moon",person,"[15, 40, 49]",27.77224392361111
4643,나는 온통 너로 물들어간다.,#팝송추천 #플레이리스트 #노래추천 너라는 색으로 선명히 물들어간다.,Lav,"From Me, the Moon",person,"[139, 183, 218]",23.60047743055556
4644,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,grentperez,Cherry Wine,person,"[68, 110, 116]",39.26616753472222
4645,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,grentperez,Cherry Wine,person,"[44, 59, 60]",38.46234809027778
4646,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,grentperez,Cherry Wine,person,"[100, 164, 177]",22.271484375
4647,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Rahmania Astrini,pizza pepperoni,person,"[68, 110, 116]",39.26920572916666
4648,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Rahmania Astrini,pizza pepperoni,person,"[44, 59, 60]",38.42751736111112
4649,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Rahmania Astrini,pizza pepperoni,person,"[100, 164, 177]",22.30327690972222
4650,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Johnny Stimson,Butterflies,person,"[68, 110, 117]",39.27615017361112
4651,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Johnny Stimson,Butterflies,person,"[44, 59, 61]",38.54025607638889
4652,초여름의 피크닉,#팝송추천 #플레이리스트 #노래추천 피크닉 갈래?사진 출처 : 신현빈 작가님chalkakfilm.myportfolio.com인스타 @chalkak.film,Johnny Stimson,Butterflies,person,"[100, 164, 178]",22.18359375
4653,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,Brooke Malie,I'm in the Mood for Love,person,"[7, 25, 31]",61.99685329861111
4654,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,Brooke Malie,I'm in the Mood for Love,person,"[39, 84, 136]",33.560546875
4655,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,Brooke Malie,I'm in the Mood for Love,person,"[73, 172, 226]",4.442599826388889
4656,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,BROCKBEATS,rain golf,person,"[7, 25, 31]",61.99685329861111
4657,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,BROCKBEATS,rain golf,person,"[39, 84, 136]",33.560546875
4658,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,BROCKBEATS,rain golf,person,"[73, 172, 226]",4.442599826388889
4659,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,"lofi, Jade",dream come true,person,"[7, 25, 31]",61.99685329861111
4660,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,"lofi, Jade",dream come true,person,"[39, 84, 136]",33.560546875
4661,말없이 오래도록 노을을 바라보았다.,#팝송추천 #플레이리스트 #노래추천 선셋 바이브,"lofi, Jade",dream come true,person,"[73, 172, 226]",4.442599826388889
