,제목,설명,가수,곡명,이미지객체,이미지색감,색감비율
1083,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,"Arcade Fire, Owen Pallett",Song on the Beach,bed,"[19, 20, 20]",83.49913194444444
1084,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,"Arcade Fire, Owen Pallett",Song on the Beach,bed,"[40, 55, 69]",12.942708333333334
1085,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,"Arcade Fire, Owen Pallett",Song on the Beach,bed,"[81, 113, 138]",3.558159722222222
1086,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,November Ultra,come into my arms,bed,"[19, 20, 20]",83.49913194444444
1087,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,November Ultra,come into my arms,bed,"[40, 55, 69]",12.942708333333334
1088,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,November Ultra,come into my arms,bed,"[81, 113, 138]",3.558159722222222
1089,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,H. Bray,The Sweetest Thing,bed,"[19, 20, 20]",83.49913194444444
1090,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,H. Bray,The Sweetest Thing,bed,"[40, 55, 69]",12.942708333333334
1091,너에게 속삭이는 자장가,#자장가 #팝송추천 #플레이리스트 굿나잇,H. Bray,The Sweetest Thing,bed,"[81, 113, 138]",3.558159722222222
1092,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,You're The Cream In My Coffee,person,"[3, 18, 44]",51.478515625
1093,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,You're The Cream In My Coffee,person,"[22, 75, 125]",42.966796875
1094,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,You're The Cream In My Coffee,person,"[102, 158, 191]",5.5546875
1095,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,On The Sunny Side Of The Street,person,"[3, 18, 44]",51.47775607638889
1096,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,On The Sunny Side Of The Street,person,"[22, 75, 125]",42.96636284722222
1097,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,On The Sunny Side Of The Street,person,"[102, 158, 191]",5.555881076388889
1098,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It Isn't So,person,"[3, 18, 44]",51.49088541666666
1099,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It Isn't So,person,"[22, 75, 125]",42.95464409722222
1100,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It Isn't So,person,"[102, 158, 191]",5.554470486111112
1101,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It With Music,person,"[3, 18, 44]",51.478515625
1102,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It With Music,person,"[22, 75, 125]",42.966796875
1103,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Say It With Music,person,"[102, 158, 191]",5.5546875
1104,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,If You Can't Smile And Say Yes,person,"[3, 18, 44]",51.509982638888886
1105,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,If You Can't Smile And Say Yes,person,"[22, 75, 125]",42.94118923611111
1106,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,If You Can't Smile And Say Yes,person,"[102, 158, 191]",5.548828125
1107,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,"After You Get What You Want, You Don't Want It",person,"[3, 18, 44]",51.49403211805556
1108,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,"After You Get What You Want, You Don't Want It",person,"[22, 75, 125]",42.95713975694444
1109,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,"After You Get What You Want, You Don't Want It",person,"[102, 158, 191]",5.548828125
1110,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Bring Another Drink,person,"[3, 18, 44]",51.49077690972222
1111,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Bring Another Drink,person,"[22, 75, 125]",42.95789930555556
1112,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Bring Another Drink,person,"[102, 158, 191]",5.551323784722222
1113,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Girl on the Magazine Cover,person,"[3, 18, 44]",51.47775607638889
1114,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Girl on the Magazine Cover,person,"[22, 75, 125]",42.96983506944444
1115,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Girl on the Magazine Cover,person,"[102, 158, 191]",5.552408854166667
1116,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Lady of the Evening,person,"[3, 18, 44]",51.509982638888886
1117,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Lady of the Evening,person,"[22, 75, 125]",42.94118923611111
1118,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Lady of the Evening,person,"[102, 158, 191]",5.548828125
1119,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Bobby Troup,Cuckoo In The Clock,person,"[3, 18, 44]",51.50835503472222
1120,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Bobby Troup,Cuckoo In The Clock,person,"[22, 75, 125]",42.94194878472222
1121,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Bobby Troup,Cuckoo In The Clock,person,"[102, 158, 191]",5.549696180555555
1122,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,The Frim Fram Sauce,person,"[3, 18, 44]",51.49403211805556
1123,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,The Frim Fram Sauce,person,"[22, 75, 125]",42.95713975694444
1124,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,The Frim Fram Sauce,person,"[102, 158, 191]",5.548828125
1125,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Dream A Little Dream Of Me,person,"[3, 18, 44]",51.509982638888886
1126,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Dream A Little Dream Of Me,person,"[22, 75, 125]",42.94118923611111
1127,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,Dream A Little Dream Of Me,person,"[102, 158, 191]",5.548828125
1128,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Soft Lights and Sweet Music,person,"[3, 18, 44]",51.509982638888886
1129,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Soft Lights and Sweet Music,person,"[22, 75, 125]",42.94281684027778
1130,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,Soft Lights and Sweet Music,person,"[102, 158, 191]",5.547200520833333
1131,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Stuff Smith,Night Falls Again,person,"[3, 18, 44]",51.509982638888886
1132,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Stuff Smith,Night Falls Again,person,"[22, 75, 125]",42.94184027777778
1133,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Stuff Smith,Night Falls Again,person,"[102, 158, 191]",5.548177083333333
1134,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'd Love To Make Love To You,person,"[3, 18, 44]",51.509982638888886
1135,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'd Love To Make Love To You,person,"[22, 75, 125]",42.94118923611111
1136,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'd Love To Make Love To You,person,"[102, 158, 191]",5.548828125
1137,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I Just Can't See For Lookin',person,"[3, 18, 44]",51.509982638888886
1138,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I Just Can't See For Lookin',person,"[22, 75, 125]",42.94184027777778
1139,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I Just Can't See For Lookin',person,"[102, 158, 191]",5.548177083333333
1140,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'm In The Mood For Love,person,"[3, 18, 44]",51.509982638888886
1141,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'm In The Mood For Love,person,"[22, 75, 125]",42.94281684027778
1142,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,I'm In The Mood For Love,person,"[102, 158, 191]",5.547200520833333
1143,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Fats Navarro,As Time Goes By,person,"[3, 18, 44]",51.509982638888886
1144,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Fats Navarro,As Time Goes By,person,"[22, 75, 125]",42.94118923611111
1145,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Fats Navarro,As Time Goes By,person,"[102, 158, 191]",5.548828125
1146,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Song Is Ended,person,"[3, 18, 44]",51.478515625
1147,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Song Is Ended,person,"[22, 75, 125]",42.966796875
1148,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Dick Haymes,The Song Is Ended,person,"[102, 158, 191]",5.5546875
1149,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,What Can I Say After I Say I'm Sorry,person,"[3, 18, 44]",51.509982638888886
1150,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,What Can I Say After I Say I'm Sorry,person,"[22, 75, 125]",42.94118923611111
1151,올드 재즈가 흐르는 레스토랑에서 with 레이백,#팝송추천 #재즈플레이리스트 #플레이리스트 겨울엔 역시 올드 재즈죠.게스트레이백,Nat King Cole Trio,What Can I Say After I Say I'm Sorry,person,"[102, 158, 191]",5.548828125
