이미지,제목,설명,가수,곡명,이미지객체,이미지색감
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",The paper Kites,Tin Lover,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL","Novo Amor, Gia Margaret",No Fun,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL","Novo Amor, Gia Margaret",No Fun,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL","Novo Amor, Gia Margaret",No Fun,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Faye,Screams and Dreams,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Faye,Screams and Dreams,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Faye,Screams and Dreams,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",haruka nakamura,your sonnet,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",haruka nakamura,your sonnet,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",haruka nakamura,your sonnet,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",MARO,Still Feel It All,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",MARO,Still Feel It All,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",MARO,Still Feel It All,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Leona,Honey,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Leona,Honey,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Leona,Honey,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Delaney Bailey,j's lullaby (darlin' i'd wait for you),,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Delaney Bailey,j's lullaby (darlin' i'd wait for you),,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",Delaney Bailey,j's lullaby (darlin' i'd wait for you),,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",The Paper Kites,Does it Ever Cross Your Mind,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",The Paper Kites,Does it Ever Cross Your Mind,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
https://img.youtube.com/vi/cM4vu3_rrkw/maxresdefault.jpg,이 모든 것이 사랑이었다.,"#팝송추천 #플레이리스트 #노래추천 𝐑𝐄𝐃 𝐑𝐎𝐎𝐌: 𝐋𝐎𝐕𝐄 𝐈𝐒 𝐈𝐍 𝐓𝐇𝐄 𝐀𝐈𝐑⠀사랑, 연애 그리고 섹스.누구나 할 수 있지만, 모두에게 쉽지 않고, 절대 혼자서는 완성할 수 없기에 더욱더 어렵게 느껴지기도 합니다. 내 한 몸 건사하기도 힘든 시대에 우리는 점점 더 사랑하기가 어려워졌습니다. 연애도 섹스도 말이죠.⠀이번 전시는 ‘그럼에도 불구하고 우리는 사랑을 해야 한다’고 말합니다. 오직 사랑할 때만 누릴 수 있는 것들이 우리를 더 인간답게 만들고, 내일을 기대하게 하는 크고 작은 원동력이 되기 때문입니다.⠀📌청소년 관람 불가 (20세 이상 관람 가능)📌전시 장소 : 그라운드시소 서촌 (서울시 종로구 자하문로6길 18-8)📌전시 기간 : '22년 4월 28일 ~ '22년 11월 6일 (변동 가능성 있음)네고막을책임져도될까 채널 구독자 대상, [레드룸] 할인 티켓 URL",The Paper Kites,Does it Ever Cross Your Mind,,"{'color': array([ 24,  46, 102]), 'percentage': 38.62521701388889}"
